@relation data
@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute Class {'1','2'}
@data
0.343326546159829,0.717621872285387,0.0498831042709588,0.764451206116722,-0.650372532064459,0.910363713488001,-0.753469654902588,0.959845829715924,-1.26522549779562,0.926793019569576,-1.14838302036235,0.899900362510678,-1.23582560219917,0.859932281062412,-1.44115389374451,0.823290323353904,-1.32894184141509,0.539737035298981,-1.31945632871902,0.604147493784742,-1.48681521354228,0.442313749974114,-1.41587791306446,0.27881566942889,-1.61012680064599,-0.132119595899936,-1.45496529785521,0.0407797628477512,-1.58986543410011,-0.0761568456360484,-1.72488603101864,-0.230199273729404,-1.93195698224164,'2'
0.343326546159829,0.717621872285387,-1.32696508185591,0.764451206116722,-2.41905573344142,0.910363713488001,-2.1472588986752,0.959845829715924,0.372191041649086,0.926793019569576,-1.14374083354975,0.960410426156939,1.82889472668494,1.00207413712365,-2.33400820334285,0.997402599149333,-0.582770887086353,1.02028520657639,-1.75426266935083,1.08503437784847,1.91109273917565,1.05323223686338,2.00220522716974,1.04118890481726,-0.662773604196794,0.890210903704547,-1.02191433394131,1.07655105806012,-1.9107820402042,1.13022898497387,-1.93695674774391,1.24195635116565,-2.16312620480342,'1'
0.343326546159829,0.717621872285387,-0.469751820291931,0.764451206116722,-0.472251578869866,0.910343407972919,-0.520986069290929,0.959845829715924,-0.773323474007517,0.821333884957312,-1.02328617747328,0.891919072268589,-0.790083688871534,0.905961208076322,-0.905110161278191,0.908260993881367,-0.557684105001163,0.862947316080134,-0.788231557008233,0.856394001732734,-0.927717518872068,0.771709004450608,-0.860712025501163,0.766179684791816,-0.785493548736824,0.42975645375103,-0.942158578642491,0.481828832722257,-1.29733495842261,0.583260880277593,-1.24743040436547,0.567619030771868,-1.46433077035963,'2'
0.343326546159829,0.717621872285387,-2.06195521436964,0.764451206116722,0.230978353021042,0.61577130066666,-0.994640451953832,0.959845829715924,-0.624968465826019,0.926793019569576,0.395567946666159,0.960410426156939,-0.0322074138547408,1.00207413712365,-0.47712482804101,0.997402599149333,-2.00286768771964,1.02028520657639,-1.8774020103996,0.459758565284054,0.288510752475375,1.05323223686338,1.28939146258627,1.04118890481726,-0.193888759287567,0.890210903704547,0.776810379105248,1.07655105806012,-1.25212159278467,1.13022898497387,1.72675105560361,1.24195635116565,-0.43236338685199,'1'
0.343326546159829,0.717621872285387,0.0662835796663745,0.764451206116722,-0.177752779385581,0.910363713488001,-0.336234203928995,0.959845829715924,-0.194497429146327,0.926793019569576,0.0828056560225461,0.960410426156939,0.22116464752159,1.00207413712365,0.123122150902783,0.997402599149333,0.219584006287333,1.02028520657639,0.567436207982671,1.08503437784847,0.846509985522945,1.05323223686338,0.899408441241423,1.04118890481726,0.533613296318997,0.890210903704547,0.791740656497186,1.0002610202852,1.01120051709558,1.13022898497387,0.639157069104535,1.24195635116565,0.965014265634037,'2'
0.343326546159829,-0.269197905552133,-2.22697792886557,0.764451206116722,0.326941314542597,-1.19166320788402,-2.1472588986752,0.959845829715924,-2.43961835719035,-0.0721861504371014,-2.33216084099597,-0.645482982714107,-0.189041410431425,-2.058359839865,-0.901907624042973,-1.22840540863065,0.0801191872913004,1.02028520657639,-1.8774020103996,-0.553142709747269,-0.0160329145890612,-0.601521377506629,0.108991860769195,-0.967017555962744,1.95155987267102,-0.27657323579745,0.605030154606797,-0.658496423743603,0.0550164657933234,1.13022898497387,0.458254350812426,-0.669809930108364,-0.0309621892917666,'1'
0.343326546159829,0.710482371569395,0.0456529126862102,0.764451206116722,-0.278656923207704,0.86591494097174,-0.181647865265662,0.883166947276981,-0.327680469745607,0.913914410363772,-0.156226597984444,0.788949186891778,0.0197342623146343,0.913505177829599,-0.0406211814774998,0.816484263176571,0.230820794096324,0.798611544776131,0.212388609420558,0.784150392169762,0.211946050251303,0.782977876564467,0.382409735144762,0.718657676984656,0.403587891806349,0.49273583931836,0.370539119084821,0.714099639111321,0.357336618030683,0.730256591595317,0.317133120227289,0.686416187490235,0.225217317171959,'2'
-2.90435699859531,-1.29350508996602,-0.100661949186271,-3.08460608531983,-2.41905573344142,0.910363713488001,1.68815454043491,-2.98454112701981,1.68880819579413,-2.62103320792462,1.70452334387255,0.960410426156939,-2.20697754754779,1.00207413712365,2.0231853139611,-2.23588014542687,-2.00286768771964,-2.17018200413536,1.97010122499391,1.08503437784847,-1.94315856835377,-2.25627499187663,2.00220522716974,-2.41370079399481,2.10403189209954,0.890210903704547,-1.70106877134869,-2.39354390554732,2.02081497179084,-2.36633883894914,-1.93695674774391,1.24195635116565,-2.16312620480342,'1'
0.343326546159829,0.0552572072678863,-0.0434751880833594,0.122159015894705,-0.142839425498674,0.0412267513986793,0.130228778535576,-0.839267948990376,0.328099446063212,0.281461167919521,-0.0689736693285102,0.351760765260723,0.099220766755648,0.675173881871608,0.0837113355387686,0.324443295106965,0.37215506079582,-0.34531452128851,0.839396974176461,0.329638159216324,0.394945902332799,0.249352931002428,0.537331384917319,0.157393570964141,0.606098384380648,-0.15233807023336,0.570703277526188,0.0950867490282076,0.552481435721056,0.0928497601332705,0.508885335166753,1.24195635116565,0.673419514872663,'2'
-2.90435699859531,0.717621872285387,-2.362796486485,-1.16007743960155,-0.251870513894099,-1.12018779479255,-0.229552179120148,0.959845829715924,1.68880819579413,0.926793019569576,-2.33216084099597,-1.79971887034018,1.82889472668494,-0.528142851370675,-0.155411444690872,-2.23588014542687,2.01744995413775,1.02028520657639,1.97010122499391,-2.19131979734301,1.91109273917565,1.05323223686338,1.1739243793695,-2.41370079399481,2.10403189209954,0.890210903704547,1.94490861373995,1.07655105806012,-1.9107820402042,1.13022898497387,1.95175172801077,1.24195635116565,2.10120182621989,'1'
0.343326546159829,0.717621872285387,-0.11450621255454,0.764451206116722,-0.464991508384382,0.910363713488001,-0.376237566098913,0.959845829715924,-0.59431489867011,0.926793019569576,-0.537309768456955,0.960410426156939,-0.985904211617306,1.00207413712365,-0.495621114521965,0.870075924667922,-0.633627905255849,0.804497956779895,-0.617998776358247,0.948951007181893,-0.865355732716242,0.988034944457198,-0.778281515528084,0.728072251413919,-0.652640224234775,0.554805006213591,-0.647946433552764,0.65639195986653,-0.696527961034589,0.788404514507156,-0.781524241885304,0.751664770670117,-0.99126754023806,'2'
-2.90435699859531,0.717621872285387,2.16147258811245,-1.16007743960155,-0.251870513894099,-1.12018779479255,-0.229552179120148,-2.98454112701981,-2.43961835719035,-0.847120094177521,-0.31381874856171,-0.645482982714107,-0.189041410431425,-2.058359839865,-2.33400820334285,-2.23588014542687,-2.00286768771964,-2.17018200413536,1.97010122499391,-2.19131979734301,1.91109273917565,-0.601521377506629,0.108991860769195,-0.686255944588781,0.140198566126898,0.890210903704547,-1.70106877134869,-2.39354390554732,2.02081497179084,-2.36633883894914,1.95175172801077,-2.58157621138238,2.10120182621989,'1'
0.343326546159829,0.638604693938529,0.0596781468174623,0.764451206116722,-0.158768236862347,0.910363713488001,-0.0509561523279853,0.765959488857579,-0.481588211640869,0.736327968546551,-0.261745522576906,0.691423280171039,-0.312983047973112,0.811317287337948,0.0587664026522035,0.618203198865436,0.0129195779076544,0.624762986464449,-0.0555130408598927,0.527415279001758,-0.168372197519161,0.460135446400879,-0.00325675972469252,0.27553352421502,-0.0111147916392931,0.0778116893244966,0.081723020525025,0.203197557619398,0.0304243264832944,0.278989548239812,0.00710583699774657,0.326201184772585,-0.0348427277999977,'2'
-2.90435699859531,-3.30463205221743,2.16147258811245,-1.16007743960155,-0.251870513894099,-1.12018779479255,-0.229552179120148,-2.98454112701981,1.68880819579413,0.926793019569576,1.70452334387255,-0.645482982714107,-0.189041410431425,-0.528142851370675,-0.155411444690872,0.997402599149333,-2.00286768771964,-2.17018200413536,1.97010122499391,1.08503437784847,1.91109273917565,-0.601521377506629,0.108991860769195,-2.41370079399481,-1.82363475984574,0.890210903704547,-1.70106877134869,1.07655105806012,2.02081497179084,-2.36633883894914,1.95175172801077,-0.669809930108364,-0.0309621892917666,'1'
0.343326546159829,0.717621872285387,-0.240507106282078,0.764451206116722,-0.188111924735018,0.910363713488001,-0.327949710900517,0.959845829715924,-0.41064120132783,0.926793019569576,-0.550489542320552,0.711384535243306,-0.294014448284218,0.900957398523946,-0.29915525882673,0.498992064072911,-0.141038486187274,0.47361460235698,-0.345460884679148,1.00165116408985,-0.624195228404126,0.736380014783808,-0.490285898231232,0.780897514908756,-0.543961687975449,0.358197773040303,-0.409918799967252,0.609719182606009,-0.703309965880281,0.332242276198159,-0.503656577750253,0.557677846109243,-0.872889794096853,'2'
0.343326546159829,0.717621872285387,1.20730424027985,0.764451206116722,-2.41905573344142,0.910363713488001,-2.1472588986752,0.959845829715924,-2.43961835719035,0.926793019569576,-2.33216084099597,0.960410426156939,-2.20697754754779,1.00207413712365,-2.33400820334285,0.997402599149333,-2.00286768771964,1.02028520657639,-1.8774020103996,1.08503437784847,-1.22619074012715,1.05323223686338,-1.78422150563135,1.04118890481726,-1.82363475984574,0.890210903704547,-1.70106877134869,1.07655105806012,-1.9107820402042,1.13022898497387,-1.93695674774391,1.24195635116565,-2.16312620480342,'1'
0.343326546159829,0.717621872285387,-0.297784352766482,0.764451206116722,-0.625991698344552,0.638980504406306,-1.79783355730508,0.857627041732118,0.884859050998699,0.846487972910246,-1.14904907325286,0.775507859059527,-0.829453622906674,0.81748406180158,-0.665922023145791,0.691065225514461,-1.24262562164441,-0.379612043803661,-1.8774020103996,0.925869092017669,0.196972283921551,0.430333333806075,-1.37807044213744,0.27055848304873,-1.48719083444011,-0.114205717778848,-1.45647837847002,0.04680037760961,-1.70779368647489,-0.0414009614662536,-1.78389718213821,-0.924858669693131,-2.16312620480342,'2'
-2.90435699859531,-3.30463205221743,-2.362796486485,-1.16007743960155,-0.251870513894099,-3.15073930307309,1.68815454043491,0.959845829715924,-1.1494850593827,-0.847120094177521,-0.31381874856171,-0.645482982714107,-0.189041410431425,-0.528142851370675,-0.155411444690872,0.997402599149333,-2.00286768771964,-2.17018200413536,-1.8774020103996,1.08503437784847,-1.94315856835377,-0.601521377506629,0.108991860769195,1.04118890481726,-1.82363475984574,-2.9830600413957,1.94490861373995,-2.39354390554732,-1.9107820402042,-0.618054926987637,0.00739749013342817,-2.58157621138238,2.10120182621989,'1'
0.343326546159829,0.717621872285387,0.0889049250393617,0.764451206116722,0.124937980228592,0.910363713488001,-0.484760589358534,0.923794132931359,0.956425325294685,0.926793019569576,0.653047847397997,0.960410426156939,1.00382117830217,1.00207413712365,1.38612004979609,0.997402599149333,1.6712403004092,1.02028520657639,1.87581815821058,1.08503437784847,1.91109273917565,1.02083216109401,2.00220522716974,0.896498124231007,2.10403189209954,0.578393226269252,1.94490861373995,0.639700803091578,2.02081497179084,0.507105633072549,1.95175172801077,0.333465896641427,2.10120182621989,'2'
-2.90435699859531,-3.30463205221743,-2.362796486485,0.764451206116722,1.91531470565321,0.910363713488001,-2.1472588986752,-2.98454112701981,1.68880819579413,0.926793019569576,-2.33216084099597,-2.25137639158515,-2.20697754754779,-0.528142851370675,-0.155411444690872,0.997402599149333,2.01744995413775,-2.17018200413536,-1.8774020103996,1.08503437784847,-1.94315856835377,1.05323223686338,-1.78422150563135,1.04118890481726,2.10403189209954,0.890210903704547,-1.70106877134869,1.07655105806012,-1.9107820402042,-2.36633883894914,1.95175172801077,1.24195635116565,-2.16312620480342,'1'
0.343326546159829,0.717621872285387,-0.422699421916117,0.764451206116722,-0.604168143183711,0.910363713488001,-0.683204880698091,0.959845829715924,-0.530510066293735,0.926793019569576,-0.818606105879518,0.960410426156939,-0.716953683262437,1.00207413712365,-0.634158082404645,0.997402599149333,-0.768750781198675,1.02028520657639,-0.841692614464025,1.08503437784847,-0.700528675549746,1.05323223686338,-1.02051816575904,1.04118890481726,-0.795430545366245,0.867358605128455,-0.783868470468868,1.07655105806012,-1.435451961454,1.13022898497387,-1.46566472402483,1.24195635116565,-1.83129751906934,'2'
0.343326546159829,0.717621872285387,-2.362796486485,0.764451206116722,1.91531470565321,0.910363713488001,-2.1472588986752,0.959845829715924,-2.43961835719035,0.926793019569576,-2.33216084099597,0.960410426156939,-0.226171435354366,1.00207413712365,-2.33400820334285,0.997402599149333,2.01744995413775,1.02028520657639,-1.60005473967626,1.08503437784847,1.91109273917565,1.05323223686338,-1.78422150563135,-0.686255944588781,0.140198566126898,0.890210903704547,1.94490861373995,1.07655105806012,-1.50073612983818,1.13022898497387,1.95175172801077,1.24195635116565,2.10120182621989,'1'
0.343326546159829,0.480469780896702,-0.431815824101431,0.637586277790974,-0.491496183619445,0.749950144333838,-0.545014934486954,0.72923724629037,-0.727064454481326,0.722118924505436,-0.955833184744123,0.723846268096145,-0.823944657252347,0.728410130901325,-0.938050544269009,0.685083652436994,-0.668765481445683,0.625353222898431,-0.858236878376218,0.602673134405905,-0.924730474108732,0.49309813839913,-0.839224053792517,0.372615924751638,-0.804130327000304,0.0536618449817967,-0.873960571654408,0.212133052150687,-1.12159257198644,0.204949724568242,-1.10821464093346,0.13674514629833,-1.26945097934186,'2'
0.343326546159829,0.139483204446976,-0.159364340429173,-0.365497297643849,-0.751775128487078,0.870138488108964,-0.411216536663598,0.954106746693873,-0.586697951679854,0.926793019569576,-0.534847391104186,0.301432065826706,1.82889472668494,0.753046624416084,-2.33400820334285,0.710772083842652,-0.351783536973438,0.713362260905914,-0.497244887315421,-0.977659920226828,1.77099070414695,0.257841817044145,0.21228558204001,0.445099510632716,-0.260266325705441,0.757047848612001,-0.631102018033654,0.44865472487017,-0.375513065005193,0.887846903419527,-1.69107371082195,-1.11307206008456,-2.16312620480342,'1'
0.343326546159829,0.717621872285387,-0.460318719271395,0.231626205263161,0.34813638598977,0.574165300261991,-1.34926277853395,0.959845829715924,-0.957657719598274,0.926793019569576,-1.3202246661122,0.638621504887358,-0.441828270327991,0.64762997607871,0.163491548840604,0.997402599149333,0.798027308597772,1.02028520657639,0.557875162442718,1.02530644123473,-0.0524748607017517,0.930763921863853,-1.62023136383374,1.04118890481726,0.430904813370629,0.890210903704547,-0.0892186291748556,1.07655105806012,-0.163757249939141,1.13022898497387,1.04513823397332,1.24195635116565,-1.26245748137099,'2'
0.343326546159829,0.0370766195291337,-2.362796486485,0.764451206116722,1.91531470565321,0.910363713488001,-1.5205715197918,0.583018821804176,-1.21029678250816,0.926793019569576,-2.33216084099597,0.960410426156939,-1.99257183297918,1.00207413712365,1.44352607438657,-0.334887722167015,1.43414206748066,1.02028520657639,1.547568419683,1.08503437784847,1.62718858786303,1.05323223686338,-1.78422150563135,1.04118890481726,1.81646777817737,0.890210903704547,-0.0343284396423462,1.00683685024125,-0.657585492630778,1.13022898497387,1.27643861411121,1.24195635116565,0.709581016575741,'1'
0.343326546159829,0.717621872285387,-0.0908669066397677,0.764451206116722,-0.278071783198426,0.910363713488001,-0.286316298018977,0.959845829715924,-0.520188999911273,0.888458757181502,-0.440086229864397,0.960410426156939,-0.32109515124432,0.960161493808791,-0.327890950073349,0.877140647464821,-0.267397069670851,0.927506420088887,-0.229266286970264,1.07830147001846,-0.290609777737456,0.967433261958291,-0.147822532383038,0.859271687726308,-0.269280320671656,0.678478547490642,-0.204559123752134,0.827467641572376,-0.309678473039336,0.846604885936355,-0.383437155222297,0.933531097007714,-0.473727368752916,'2'
-2.90435699859531,0.717621872285387,2.16147258811245,0.764451206116722,-2.41905573344142,-1.12018779479255,-0.229552179120148,-1.01234764865194,-0.375405080698108,-2.62103320792462,-2.33216084099597,-0.645482982714107,-0.189041410431425,-0.528142851370675,-0.155411444690872,-2.23588014542687,2.01744995413775,1.02028520657639,1.97010122499391,-2.19131979734301,1.91109273917565,-2.25627499187663,2.00220522716974,1.04118890481726,-1.82363475984574,0.890210903704547,1.94490861373995,-2.39354390554732,2.02081497179084,1.13022898497387,1.95175172801077,-0.669809930108364,-0.0309621892917666,'1'
0.343326546159829,0.541467261661786,-0.00232696084989568,0.652655337086947,-0.20245869088842,0.802846011124546,-0.127050754959929,0.833270452274275,-0.348136823315646,0.783301187798574,-0.185694392533983,0.844240096959207,0.054462943234407,0.880391282198582,-0.0200988000109982,0.817939240411631,0.263023538407602,0.760964031689733,0.324120103376385,0.773502241100389,0.212312204125518,0.673317354540167,0.378244665738681,0.622369901078764,0.362092093628546,0.37797082121504,0.364049279339364,0.493349548001434,0.355783637210944,0.621915437571062,0.216493344874757,0.577770509725433,0.213106625563852,'2'
0.343326546159829,0.717621872285387,-0.0449908182233496,0.758138752158767,-0.146523640371905,0.860513673959714,-0.0925703881423299,0.205383214566298,-2.43961835719035,0.767779448053287,-0.0888341555180633,0.775122444641397,0.893379533517793,0.727813346275813,0.152576779079758,0.624427268148745,0.312614156519912,1.02028520657639,0.835145483101351,0.525596902434526,0.299456826188759,0.393614351103205,0.42167498036391,0.254268678118831,0.462070848253813,-0.100048912474507,0.413944479854302,0.0959195718194733,0.358457123179101,0.0524469189278401,0.292770361626686,1.24195635116565,2.10120182621989,'1'
0.343326546159829,0.717621872285387,0.0472364068623193,0.764451206116722,0.197733731753186,0.910363713488001,0.274440323846116,0.822798104904141,0.289539942058337,0.692157532014248,0.4741218209037,0.566549008697226,0.821581365759193,0.689221273825986,0.984452165403428,0.447000877540126,1.22858322645249,0.344209252290512,1.25829388892993,0.230020610519627,1.27774289306587,0.0695308557288391,1.41227994219933,-0.0922913075690086,1.55576890415449,-0.509744146692485,1.44150851618076,-0.323701661654757,1.44448216580249,-0.419240080519374,1.42070969856171,-0.53617746704731,1.49234106995038,'2'
0.343326546159829,-3.30463205221743,-2.362796486485,0.764451206116722,1.91531470565321,0.910363713488001,-0.505222520056187,-1.01234764865194,-0.375405080698108,-2.62103320792462,1.70452334387255,0.960410426156939,1.82889472668494,-0.253973873542147,-2.33400820334285,-2.23588014542687,-2.00286768771964,-0.435365458310849,-1.8774020103996,1.08503437784847,-1.94315856835377,-2.25627499187663,2.00220522716974,-2.41370079399481,-1.82363475984574,0.890210903704547,-1.70106877134869,-2.39354390554732,-1.9107820402042,1.13022898497387,1.95175172801077,-0.669809930108364,-0.0309621892917666,'1'
0.343326546159829,0.53525287934843,0.0982022979876595,0.505178706965556,0.114123725983051,0.910363713488001,0.0887487821916003,0.0760467662549331,1.03143883576241,0.398291085590904,0.427296284359225,-0.383947182145369,0.673404315210738,0.353568177399755,0.848616657501478,0.206331476447595,1.00469173697745,-0.0702324383809434,0.295802479563888,0.0664813918649443,1.03351825896428,-0.0840137321485538,1.16589715469596,-0.256882252820416,1.25029463029945,-0.685706845728389,1.15382267061034,-0.439273174417702,1.15784908564299,-0.496951300406063,1.07797837705107,-0.437778856550136,1.41334439317567,'2'
0.343326546159829,-2.58637816891896,-2.362796486485,0.764451206116722,1.54379414346622,0.910363713488001,-2.1472588986752,0.959845829715924,-0.858286492467937,0.926793019569576,1.62703919094399,0.960410426156939,-0.949379567535499,1.00207413712365,-2.33400820334285,0.997402599149333,0.285477012437376,1.02028520657639,-1.8774020103996,1.08503437784847,-0.0814202880212976,-1.99624700891453,2.00220522716974,0.242245661966965,1.82347866315109,0.890210903704547,1.94490861373995,1.07655105806012,-1.9107820402042,1.13022898497387,-1.93695674774391,1.24195635116565,-2.16312620480342,'1'
0.343326546159829,0.698013384403436,-0.231526432169002,0.760467431820085,-0.53379963910501,0.883215239822291,-0.602162594729694,0.947499898541342,-0.908859717741997,0.797971449249263,-0.921945221012152,0.842393319539006,-0.955150864887653,0.846175630335849,-1.10954968111009,0.753645413035733,-1.03927795531926,0.819812199391311,-1.05163162850327,0.741279297787381,-1.16920563454533,0.634993260831358,-1.11430795593052,0.49327794748265,-1.2046148571659,0.217171977929204,-1.21203382468675,0.400056044904848,-1.42627168243099,0.339165480489528,-1.55349120494975,0.270683491964388,-1.80588212400444,'2'
-2.90435699859531,-1.29350508996602,-0.100661949186271,-1.16007743960155,-0.251870513894099,-1.12018779479255,-0.229552179120148,0.959845829715924,1.68880819579413,0.926793019569576,1.70452334387255,-0.645482982714107,-0.189041410431425,-0.528142851370675,-0.155411444690872,-1.22547928774681,-2.00286768771964,-2.17018200413536,-1.8774020103996,-0.553142709747269,-0.0160329145890612,-0.601521377506629,0.108991860769195,-2.41370079399481,-1.82363475984574,-2.9830600413957,-1.70106877134869,-2.39354390554732,2.02081497179084,1.13022898497387,0.00739749013342817,-0.669809930108364,-0.0309621892917666,'1'
