@relation data
@attribute V1 {'1','2'}
@attribute V2 {'1','2','3'}
@attribute V3 {'1','2'}
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 {'1','2','3'}
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute Class {'1','2'}
@data
'1','1','1',-0.206557048528382,-0.652578847432083,-1.10006049640625,-1.03654425319196,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','2',0.357178374730436,-0.181840865591043,-0.863603270644226,-0.94162455140067,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.2142726474991,-0.190352086601347,'2'
'1','1','2',1.32835146125069,0.894639198543564,0.418243795328797,0.561270726961347,'1',1.56599423318283,-0.502887450621592,3.383151837933,-0.242987553239149,-0.0683719631318407,0.0494865931580999,-0.118108468108581,'2'
'1','1','1',-0.170075948383985,-0.533562074664726,-0.0173353047591235,0.292331571886039,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','2',0.237710399227698,-0.316844966043568,-0.726706982045165,-0.894164700505028,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.14589062214353,-0.118108468108581,'2'
'1','1','2',1.68854239505392,1.05273610565244,0.916048481143564,0.877669732932298,'1',1.56599423318283,3.32143068419394,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.170312774056234,-0.190352086601347,'2'
'1','1','1',-0.0806384125461082,-0.505140158779984,0.51780473249175,0.371431323378777,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','2',0.161348526524014,-0.334608663471532,-0.826267919208118,-0.909984650803575,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.209388217116559,-0.185191828137578,'1'
'1','1','2',1.8500268347612,1.47373573469519,1.02805453545189,1.41554804308292,'1',4.49516755670567,4.59620339579912,2.08507691038555,3.33656623104957,-0.0683719631318407,0.523276340264553,0.29471220899294,'2'
'1','1','1',-0.0910989430534622,-0.485600091609224,0.356018209601951,0.403071223975872,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.269712501466532,-0.750279183285884,-0.714261864899797,-0.783425048415194,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.292551326407588,-0.759161031999867,-0.81382280206275,-0.783425048415194,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.32127419975903,-0.814228494026555,-0.963164207807179,-1.00490435259486,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.355619608258176,-0.874625065281631,-1.14984096498772,-1.25802355737162,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.305932088348245,-0.844426779654092,-0.788932567772012,-1.05236420349051,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',-0.325807096312217,-0.812452124283758,-0.888493504934965,-0.830884899310838,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.053953746648513,-0.48737646135202,-0.950719090661811,-1.1156440046847,'1',0.833700902302125,0.771885260983584,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.111699609465745,-0.118108468108581,'2'
'1','1','2',0.696012392081144,0.262251570108052,-0.253792530521137,-0.150627036473292,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.221550475588923,-0.5957350156626,-0.00489018761375436,0.561270726961347,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','2','1',-0.113937767994519,-0.606393234119378,0.916048481143564,0.48217097546861,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.219157077881641,-0.195512345065116,'2'
'1','2','2',0.953079929299368,0.788057013975782,0.0324451638223531,0.529630826364252,'2',0.833700902302125,0.771885260983584,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.155659482908612,-0.169711052746271,'2'
'1','2','1',-0.136340737497768,-0.489152831094816,0.654701021090811,1.27316849039599,'2',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','2','1',-0.10386950738119,-0.576194948491839,1.00316430116115,0.719470229946823,'2',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.228925938646723,-0.205832861992654,'2'
'1','2','2',0.691087225633931,0.354622796733465,-0.266237647666507,-0.0715272849805548,'2',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.224041508264182,-0.200672603528885,'2'
'1','2','1',-0.168768382070566,-0.627709671032934,0.480469381055643,0.466351025170061,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0983308969835074,0.139904455079869,'2'
'1','2','1',-0.196968228896641,-0.709422679201567,0.144451218130676,-0.134807086174745,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',-0.130238761368478,-0.618827822318952,0.542694966782489,0.387251273677324,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.313864657316322,-0.796464796598591,-0.863603270644226,-0.751785147818099,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','1',-0.173301278623752,-0.720080897658347,0.0324451638223531,-0.35628639035441,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.778999267439485,0.404361149531763,-0.166676710503553,-0.00824748378636463,'1',0.833700902302125,2.04665797258876,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.204503786734019,-0.200672603528885,'2'
'1','1','1',-0.230921367501761,-0.65435521717488,-0.415579053410937,-0.0715272849805548,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','2',1.23098135644474,0.773846056033411,0.306237741020475,0.434711124572967,'1',1.56599423318283,3.32143068419394,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.175197204438775,-0.185191828137578,'2'
'1','1','1',-0.201196026643363,-0.597511385405396,-0.278682764811876,0.134132068900563,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.25397812016172,-0.712975418687161,-0.602255810591474,-0.435386141847149,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.256288153982094,-0.743173704314699,-0.552475342009998,-0.546125793936981,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.191607207011621,-0.721857267401142,-0.0795608904859693,-0.324646489757315,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',-0.314605611560592,-0.819557603254944,-0.863603270644226,-0.830884899310838,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',0.249216982785787,-0.119667924593169,-0.179121827648923,-0.166446986771841,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.489460500104684,0.086390965571211,-0.564920459155366,-0.720145247221004,'1',0.833700902302125,0.771885260983584,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0335487233450928,-0.0149032988332008,'2'
'1','1','2',0.735588065833967,1.54479052440704,-0.291127881957245,0.656190428752632,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.199619356351479,-0.174871311210041,'2'
'1','1','1',-0.218499487524278,-0.61527508283336,-1.03783491067939,-1.00490435259486,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',-0.135686954341058,-0.647249738203694,-0.826267919208118,-1.03654425319196,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',2.18001298672443,2.2038236989845,0.132006100985306,-0.166446986771841,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.204503786734019,-0.180031569673809,'2'
'1','1','1',-0.0628119251398259,-0.416321671640165,-0.627146044882212,-0.498665943041339,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','1',-0.0754517328362119,-0.53178570492193,0.156896335276044,0.039212367109278,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.989473858356204,0.939048442113474,-0.602255810591474,-0.767605098116647,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.59994985358861,0.345740948019482,-0.80137768491738,-1.00490435259486,'1',0.833700902302125,0.771885260983584,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0335487233450928,-0.0149032988332008,'2'
'1','1','1',0.025012945578167,-0.188946344562228,0.592475435363965,1.38390814248582,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.525723672530177,0.415019367988541,-0.701816747754427,-0.625225545429719,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',-0.285228955052439,-0.675671654088436,-0.863603270644226,-0.530305843638434,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.924444227035487,1.26234773530241,-0.353353467684091,0.0708522677063732,'1',0.833700902302125,2.04665797258876,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.2142726474991,-0.205832861992654,'2'
'1','1','1',-0.192566088974796,-0.514022007493966,-0.353353467684091,0.165771969497658,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','2','2',1.50940581011548,1.23037307993208,0.132006100985306,0.0233924168107305,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',-0.139958337631562,-0.462507284952871,-0.054670656195231,0.355611373080229,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',-0.235192750792263,-0.563760360292264,-0.552475342009998,-0.10316718557765,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','2','2',0.344451395946489,0.185867671167809,-0.81382280206275,-0.783425048415194,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',0.0272793938547603,-0.277764831702047,0.928493598288932,1.03586923591778,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.625316640068943,0.532259771013102,-0.540030224864628,-0.451206092145696,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.255885570984226,0.280015267536016,-0.826267919208118,-0.625225545429719,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','1',-0.116770828340261,-0.380794276784238,0.0324451638223531,0.48217097546861,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.454330551817487,0.280015267536016,-0.589810693446105,-0.577765694534077,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.193176286587724,-0.483823721866427,-0.378243701974829,0.0233924168107305,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',0.0612325324598801,-0.370136058327459,0.978274066870409,0.387251273677324,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.851699954465596,0.446994023358876,-0.141786476212815,-0.372106340652959,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.278211682503756,-0.769819250456645,-0.838713036353488,-1.0207243028934,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.282265138075356,-0.744950074057495,-0.826267919208118,-0.909984650803575,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.0494865931580999,0.0883018704421795,'2'
'1','1','2',0.906094713103836,0.669040241208424,-0.0422255390498618,-0.10316718557765,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.223598996146612,-0.547773032607097,-0.477804639137783,-0.150627036473292,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','1','1',-0.154080053816489,-0.63481515000412,-0.141786476212815,-0.514485893339886,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.356437420486165,-0.00420389131140447,-0.589810693446105,-0.720145247221004,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.283572704388775,-0.677448023831233,-0.826267919208118,-0.625225545429719,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','2',0.783227065186208,0.315542662391944,-0.0297804219044927,-0.29300658916022,'1',0.833700902302125,2.04665797258876,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.204503786734019,-0.195512345065116,'2'
'1','1','1',-0.21453320304024,-0.723633637143939,-0.415579053410937,-0.751785147818099,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.2947741891404,-0.837321300682908,-0.863603270644226,-1.17892380587888,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.336398383450913,-0.876401435024428,-1.03783491067939,-1.27384350767017,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.308765148693986,-0.81600486376935,-0.788932567772012,-0.87834475020648,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','1',-0.337226508782745,-0.863966846824853,-0.963164207807179,-1.0840041040876,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.332814055757057,-0.313292226557975,-0.577365576300736,-0.957444501699218,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',0.801227894767613,0.812926190374931,0.0324451638223531,0.466351025170061,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',-0.149154887369277,-0.563760360292264,1.09028012117873,1.33644829159018,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,0.000642289332692415,0.0366992858044893,'2'
'1','2','2',0.594719588334933,0.315542662391944,-0.129341359067446,-0.0715272849805548,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','2',0.193078802396321,0.127247469655528,-0.66448139631832,-0.324646489757315,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','2','1',-0.176221510057055,-0.588629536691414,0.604920552509335,0.893489683230845,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0970463183181225,-0.0665058834708909,'2'
'1','2','2',1.03606680465771,0.29777896496398,0.480469381055643,-0.0715272849805548,'1',0.101407571421417,0.771885260983584,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.233810369029263,-0.210993120456423,'2'
'1','2','2',0.21683292375677,-0.283093940930436,-0.652036279172951,-0.799244998713743,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','1',-0.20712366059753,-0.691658981773605,0.194231686712152,0.0708522677063732,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0970463183181225,-0.0665058834708909,'2'
'1','1','2',0.293761408529603,-0.176511756362654,-0.540030224864628,-0.625225545429719,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',1.02604212958816,0.939048442113474,0.468024263910274,0.988409385022131,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0970463183181225,-0.0665058834708909,'2'
'1','1','2',0.916075802629604,0.629960106866904,0.306237741020475,0.513810876065705,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',1.63615257142958,1.39557546601215,-0.241347413375769,-0.261366688563125,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','2',1.07333244459016,0.789833383718578,-0.552475342009998,-0.609405595131172,'1',0.101407571421417,-0.502887450621592,0.78700198283811,-0.242987553239149,-0.0683719631318407,-0.0482020144927151,-0.0149032988332008,'2'
'1','1','1',0.0957086975903677,-0.490929200837613,-0.838713036353488,-1.09982405438614,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
'1','1','2',3.75301526176778,1.40801005421172,1.065389886888,-0.182266937070388,'1',-0.630885759459291,-0.502887450621592,-0.511072944709329,-0.242987553239149,-0.0683719631318407,-0.243579229794345,-0.221313637383962,'2'
